id_linha,id_pedido,data_venda,cliente_id,produto,categoria,quantidade,preco_unitario,desconto_percentual,forma_pagamento,cidade,regiao,status_pedido
LIN-000538,PED-00285,2025-12-15,CLI-0150,Webcam Full HD,Eletrónica,1,54.90,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000539,PED-00285,2025-12-15,CLI-0150,Suporte para Portátil,Acessórios,3,34.90,10,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000540,PED-00286,2024-04-09,CLI-0213,Garrafa Térmica,Acessórios,1,22.56,10,MB WAY,Porto,Norte,Concluído
LIN-000541,PED-00287,2024-05-01,CLI-0256,Almofada Ergonómica,Casa e Escritório,1,33.89,5,MB WAY,Porto,Norte,Concluído
LIN-000542,PED-00288,2025-11-18,CLI-0355,Extensão Elétrica,Casa e Escritório,2,18.90,5,MB WAY,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000543,PED-00289,2024-11-10,CLI-0312,Pack Canetas Gel,Papelaria,1,5.05,0,MB WAY,Portimão,Algarve,Concluído
LIN-000544,PED-00289,2024-11-10,CLI-0312,Garrafa Térmica,Acessórios,2,21.90,10,MB WAY,Portimão,Algarve,Concluído
LIN-000545,PED-00289,2024-11-10,CLI-0312,Webcam Full HD,Eletrónica,4,54.90,0,MB WAY,Portimão,Algarve,Concluído
LIN-000546,PED-00289,2024-11-10,CLI-0312,Candeeiro de Mesa,Casa e Escritório,2,27.90,10,MB WAY,Portimão,Algarve,Concluído
LIN-000547,PED-00290,2025-11-23,CLI-0068,Agenda Semanal,Papelaria,2,13.29,5,MB WAY,Ponta Delgada,Ilhas,Cancelado
LIN-000548,PED-00290,2025-11-23,CLI-0068,"Monitor 24""",Eletrónica,2,179.90,10,MB WAY,Ponta Delgada,Ilhas,Cancelado
LIN-000549,PED-00291,2025-11-09,CLI-0274,Auriculares Bluetooth,Eletrónica,1,38.70,0,Transferência,Coimbra,Centro,Concluído
LIN-000550,PED-00291,2025-11-09,CLI-0274,Mochila Executiva,Acessórios,2,49.90,20,Transferência,Coimbra,Centro,Concluído
LIN-000551,PED-00292,2025-06-11,CLI-0075,Teclado Mecânico,Eletrónica,3,77.50,5,MB WAY,Faro,Algarve,Concluído
LIN-000552,PED-00292,2025-06-11,CLI-0075,Marcadores Coloridos,Papelaria,2,9.17,10,MB WAY,Faro,Algarve,Concluído
LIN-000553,PED-00293,2025-07-27,CLI-0288,Teclado Mecânico,Eletrónica,1,79.90,15,Cartão de débito,Viseu,Centro,Concluído
LIN-000554,PED-00293,2025-07-27,CLI-0288,Mochila Executiva,Acessórios,1,49.90,0,Cartão de débito,Viseu,Centro,Concluído
LIN-000555,PED-00294,2025-10-26,CLI-0227,Almofada Ergonómica,Casa e Escritório,2,32.90,5,Transferência,Faro,Algarve,Concluído
LIN-000556,PED-00294,2025-10-26,CLI-0227,Candeeiro de Mesa,Casa e Escritório,4,27.90,0,Transferência,Faro,Algarve,Concluído
LIN-000557,PED-00295,2025-12-24,CLI-0039,Suporte para Portátil,Acessórios,1,34.90,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000558,PED-00296,2025-03-31,CLI-0131,Agenda Semanal,Papelaria,2,13.29,10,Cartão de débito,Porto,Norte,Cancelado
LIN-000559,PED-00297,2024-09-14,CLI-0405,Coluna Bluetooth,Eletrónica,4,72.00,0,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000560,PED-00298,2025-01-24,CLI-0213,Agenda Semanal,Papelaria,1,13.29,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000561,PED-00298,2025-01-24,CLI-0213,Extensão Elétrica,Casa e Escritório,5,18.33,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000562,PED-00298,2025-01-24,CLI-0213,Marcadores Coloridos,Papelaria,1,8.90,10,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000563,PED-00299,,CLI-0319,"Monitor 24""",Eletrónica,1,185.30,5,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000564,PED-00300,2024-01-27,CLI-0265,Teclado Mecânico,Eletrónica,3,79.90,0,Cartão de débito,Faro,Algarve,Concluído
LIN-000565,PED-00300,2024-01-27,CLI-0265,Pack Canetas Gel,Papelaria,1,4.75,0,Cartão de débito,Faro,Algarve,Concluído
LIN-000566,PED-00301,2025-12-11,CLI-0276,Hub USB-C,Eletrónica,3,44.90,5,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000567,PED-00301,2025-12-11,CLI-0276,Suporte para Portátil,Acessórios,2,34.90,10,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000568,PED-00302,2025-12-03,CLI-0383,Rato Sem Fios,Eletrónica,1,24.90,5,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000569,PED-00303,2025-03-24,CLI-0117,Agenda Semanal,Papelaria,1,12.51,0,Cartão de débito,Lagos,Algarve,Concluído
LIN-000570,PED-00304,2025-05-12,CLI-0317,Marcadores Coloridos,Papelaria,1,8.90,5,MB WAY,Porto,,Concluído
LIN-000571,PED-00304,2025-05-12,CLI-0317,Organizador de Mesa,Casa e Escritório,1,14.90,0,MB WAY,Porto,Norte,Concluído
LIN-000572,PED-00304,2025-05-12,CLI-0317,"Monitor 24""",Eletrónica,3,174.50,0,MB WAY,Porto,Norte,Concluído
LIN-000573,PED-00305,2025-02-19,CLI-0070,Webcam Full HD,Eletrónica,1,54.90,10,MB WAY,Évora,Alentejo,Concluído
LIN-000574,PED-00306,2024-01-12,CLI-0285,Candeeiro de Mesa,Casa e Escritório,4,27.90,0,Cartão de crédito,Braga,Norte,Concluído
LIN-000575,PED-00307,2025-07-26,CLI-0372,Carregador USB-C,Eletrónica,1,29.90,0,Cartão de débito,Aveiro,Centro,Concluído
LIN-000576,PED-00307,2025-07-26,CLI-0372,Extensão Elétrica,Casa e Escritório,1,19.47,10,Cartão de débito,Aveiro,Centro,Concluído
LIN-000577,PED-00308,2025-10-14,CLI-0282,"Monitor 24""",Eletrónica,1,185.30,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000578,PED-00309,2024-10-05,CLI-0066,Hub USB-C,Eletrónica,1,44.90,0,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000579,PED-00310,2025-05-25,CLI-0356,Suporte para Portátil,Acessórios,1,34.90,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000580,PED-00311,2024-07-08,CLI-0379,Agenda Semanal,Papelaria,1,12.90,5,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000581,PED-00311,2024-07-08,CLI-0379,Bolsa para Portátil,Acessórios,1,27.06,0,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000582,PED-00312,2025-04-17,CLI-0144,Rato Sem Fios,Eletrónica,2,24.15,10,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-000583,PED-00313,2025-05-05,CLI-0417,Candeeiro de Mesa,Casa e Escritório,3,28.74,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000584,PED-00313,2025-05-05,CLI-0417,Caderno A5,Papelaria,2,6.50,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000585,PED-00313,2025-05-05,CLI-0417,Extensão Elétrica,Casa e Escritório,3,19.47,5,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000586,PED-00314,2024-09-06,CLI-0238,Coluna Bluetooth,Eletrónica,3,72.00,5,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000587,PED-00315,2025-08-08,CLI-0072,Webcam Full HD,Eletrónica,4,53.25,0,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Cancelado
LIN-000588,PED-00315,2025-08-08,CLI-0072,Bolsa para Portátil,Acessórios,1,27.06,0,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Cancelado
LIN-000589,PED-00316,2024-07-19,CLI-0343,Garrafa Térmica,Acessórios,1,21.90,0,Transferência,Guimarães,Norte,Concluído
LIN-000590,PED-00316,2024-07-19,CLI-0343,Teclado Mecânico,Eletrónica,4,79.90,10,Transferência,Guimarães,Norte,Concluído
LIN-000591,PED-00317,2024-08-14,CLI-0279,Rato Sem Fios,Eletrónica,1,24.90,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000592,PED-00317,2024-08-14,CLI-0279,Organizador de Mesa,Casa e Escritório,1,14.90,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000593,PED-00318,2025-01-01,CLI-0310,Organizador de Mesa,Casa e Escritório,2,14.90,0,Transferência,Porto,Norte,Concluído
LIN-000594,PED-00319,2024-05-18,CLI-0309,"Monitor 24""",Eletrónica,1,185.30,0,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000595,PED-00319,2024-05-18,CLI-0309,Bolsa para Portátil,Acessórios,3,27.06,0,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000596,PED-00319,2024-05-18,CLI-0309,Almofada Ergonómica,Casa e Escritório,1,33.89,0,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000597,PED-00320,2025-05-04,CLI-0021,Organizador de Mesa,Casa e Escritório,3,14.90,10,Cartão de crédito,Lagos,Algarve,Concluído
LIN-000598,PED-00320,2025-05-04,CLI-0021,Mochila Executiva,Acessórios,1,51.40,15,Cartão de crédito,Lagos,Algarve,Concluído
LIN-000599,PED-00320,2025-05-04,CLI-0021,Auriculares Bluetooth,Eletrónica,3,39.90,0,Cartão de crédito,Lagos,Algarve,Concluído
LIN-000600,PED-00321,2024-11-25,CLI-0074,Caderno A5,Papelaria,2,6.50,15,MB WAY,Portalegre,Alentejo,Concluído
LIN-000601,PED-00321,2024-11-25,CLI-0074,Carregador USB-C,Eletrónica,2,29.00,0,MB WAY,Portalegre,Alentejo,Concluído
LIN-000602,PED-00322,2024-11-10,CLI-0056,Webcam Full HD,Eletrónica,1,56.55,10,Cartão de débito,Porto,Norte,Concluído
LIN-000603,PED-00322,2024-11-10,CLI-0056,"Monitor 24""",Eletrónica,3,185.30,5,Cartão de débito,Porto,Norte,Concluído
LIN-000604,PED-00323,2024-04-17,CLI-0247,Suporte para Portátil,Acessórios,2,34.90,10,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000605,PED-00324,2025-06-22,CLI-0220,Almofada Ergonómica,Casa e Escritório,3,33.89,0,MB WAY,Vila Real,Norte,Concluído
LIN-000606,PED-00325,2024-04-30,CLI-0245,Candeeiro de Mesa,Casa e Escritório,1,27.06,5,Transferência,Évora,Alentejo,Concluído
LIN-000607,PED-00325,2024-04-30,CLI-0245,Suporte para Portátil,Acessórios,2,35.95,0,Transferência,Évora,Alentejo,Concluído
LIN-000608,PED-00326,2025-02-06,CLI-0193,Webcam Full HD,Eletrónica,1,56.55,0,MB WAY,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000609,PED-00327,2025-10-17,CLI-0217,Hub USB-C,Eletrónica,1,46.25,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Devolvido
LIN-000610,PED-00328,2024-11-02,CLI-0285,Mochila Executiva,Acessórios,3,48.40,10,Dinheiro,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000611,PED-00328,2024-11-02,CLI-0285,Webcam Full HD,Eletrónica,1,54.90,0,Dinheiro,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000612,PED-00329,2025-01-27,CLI-0403,Carregador USB-C,Eletrónica,4,29.00,5,Cartão de débito,Aveiro,Centro,Concluído
LIN-000613,PED-00329,2025-01-27,CLI-0403,Mochila Executiva,Acessórios,3,49.90,10,Cartão de débito,Aveiro,Centro,Concluído
LIN-000614,PED-00330,2024-12-08,CLI-0033,Mochila Executiva,Acessórios,1,51.40,0,Cartão de débito,Coimbra,Centro,Concluído
LIN-000615,PED-00330,2024-12-08,CLI-0033,Organizador de Mesa,Casa e Escritório,2,14.90,10,Cartão de débito,Coimbra,Centro,Concluído
LIN-000616,PED-00331,2024-12-10,CLI-0104,Extensão Elétrica,Casa e Escritório,1,18.90,10,Transferência,Faro,Algarve,Concluído
LIN-000617,PED-00332,2025-06-05,CLI-0185,Mochila Executiva,Acessórios,2,51.40,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000618,PED-00332,2025-06-05,CLI-0185,Marcadores Coloridos,Papelaria,2,8.63,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000619,PED-00332,2025-06-05,CLI-0185,Extensão Elétrica,Casa e Escritório,2,19.47,10,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000620,PED-00332,2025-06-05,CLI-0185,Candeeiro de Mesa,Casa e Escritório,1,27.90,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000621,PED-00333,2025-12-14,CLI-0233,"Monitor 24""",Eletrónica,2,185.30,0,Cartão de débito,Portimão,Algarve,Concluído
LIN-000622,PED-00334,2025-12-06,CLI-0412,Caderno A5,Papelaria,2,6.50,10,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000623,PED-00334,2025-12-06,CLI-0412,Garrafa Térmica,Acessórios,4,21.90,10,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000624,PED-00334,2025-12-06,CLI-0412,Mochila Executiva,Acessórios,3,48.40,5,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000625,PED-00335,2024-08-09,CLI-0196,Agenda Semanal,Papelaria,1,12.90,0,Dinheiro,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000626,PED-00336,2024-01-11,CLI-0135,Rato Sem Fios,Eletrónica,1,24.90,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000627,PED-00336,2024-01-11,CLI-0135,Candeeiro de Mesa,Casa e Escritório,2,27.90,10,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000628,PED-00336,2024-01-11,CLI-0135,Carregador USB-C,Eletrónica,2,29.90,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000629,PED-00337,2024-06-21,CLI-0377,Extensão Elétrica,Casa e Escritório,2,18.33,10,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000630,PED-00337,2024-06-21,CLI-0377,Marcadores Coloridos,Papelaria,2,8.90,5,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000631,PED-00337,2024-06-21,CLI-0377,Webcam Full HD,Eletrónica,2,56.55,10,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000632,PED-00338,2025-10-12,CLI-0191,Caderno A5,Papelaria,5,6.70,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Devolvido
LIN-000633,PED-00338,2025-10-12,CLI-0191,Bolsa para Portátil,Acessórios,1,28.74,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Devolvido
LIN-000634,PED-00338,2025-10-12,CLI-0191,Carregador USB-C,Eletrónica,2,29.90,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Devolvido
LIN-000635,PED-00339,2025-02-25,CLI-0258,"Monitor 24""",Eletrónica,1,174.50,0,Transferência,Aveiro,Centro,Concluído
LIN-000636,PED-00339,2025-02-25,CLI-0258,Organizador de Mesa,Casa e Escritório,1,15.35,0,Transferência,Aveiro,Centro,Concluído
LIN-000637,PED-00340,2024-10-27,CLI-0133,Agenda Semanal,Papelaria,1,12.90,5,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000638,PED-00340,2024-10-27,CLI-0133,Marcadores Coloridos,Papelaria,1,8.90,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000639,PED-00340,2024-10-27,CLI-0133,Carregador USB-C,Eletrónica,1,29.90,15,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000640,PED-00340,2024-10-27,CLI-0133,Bolsa para Portátil,Acessórios,2,27.06,5,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000641,PED-00341,2025-09-13,CLI-0285,Webcam Full HD,Eletrónica,1,54.90,15,Cartão de débito,Leiria,Centro,Concluído
LIN-000642,PED-00341,2025-09-13,CLI-0285,Bolsa para Portátil,Acessórios,3,28.74,0,Cartão de débito,Leiria,Centro,Concluído
LIN-000643,PED-00341,2025-09-13,CLI-0285,Auriculares Bluetooth,Eletrónica,1,39.90,0,Cartão de débito,Leiria,Centro,Concluído
LIN-000644,PED-00341,2025-09-13,CLI-0285,Carregador USB-C,Eletrónica,2,30.80,0,Cartão de débito,Leiria,Centro,Concluído
LIN-000645,PED-00342,2024-04-02,CLI-0084,Garrafa Térmica,Acessórios,1,21.90,0,MB WAY,Porto,Norte,Concluído
LIN-000646,PED-00342,2024-04-02,CLI-0084,Agenda Semanal,Papelaria,4,12.90,0,MB WAY,Porto,Norte,Concluído
LIN-000647,PED-00343,2024-11-25,CLI-0180,Candeeiro de Mesa,Casa e Escritório,5,27.90,5,Dinheiro,Albufeira,Algarve,Concluído
LIN-000648,PED-00343,2024-11-25,CLI-0180,Carregador USB-C,Eletrónica,2,29.90,10,Dinheiro,Albufeira,Algarve,Concluído
LIN-000649,PED-00344,2024-12-14,CLI-0041,Carregador USB-C,Eletrónica,2,29.90,5,Cartão de crédito,Viseu,Centro,Concluído
LIN-000650,PED-00345,2025-04-21,CLI-0208,Agenda Semanal,Papelaria,2,12.90,5,Cartão de crédito,Faro,Algarve,Concluído
LIN-000651,PED-00346,2024-11-16,CLI-0228,Garrafa Térmica,Acessórios,1,,0,Transferência,Beja,Alentejo,Concluído
LIN-000652,PED-00346,2024-11-16,CLI-0228,Suporte para Portátil,Acessórios,1,34.90,15,Transferência,Beja,Alentejo,Concluído
LIN-000653,PED-00347,2025-06-24,CLI-0041,Bolsa para Portátil,Acessórios,1,27.90,0,Cartão de débito,Vila Real,Norte,Concluído
LIN-000654,PED-00347,2025-06-24,CLI-0041,Candeeiro de Mesa,Casa e Escritório,5,27.06,0,Cartão de débito,Vila Real,Norte,Concluído
LIN-000655,PED-00347,2025-06-24,CLI-0041,Teclado Mecânico,Eletrónica,1,79.90,0,Cartão de débito,Vila Real,Norte,Concluído
LIN-000656,PED-00348,2024-07-31,CLI-0146,Teclado Mecânico,Eletrónica,2,,10,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000657,PED-00349,2024-12-24,CLI-0277,Candeeiro de Mesa,Casa e Escritório,2,28.74,5,Cartão de débito,Portimão,Algarve,Concluído
LIN-000658,PED-00349,2024-12-24,CLI-0277,Carregador USB-C,Eletrónica,2,30.80,0,Cartão de débito,Portimão,Algarve,Concluído
LIN-000659,PED-00349,2024-12-24,CLI-0277,Garrafa Térmica,Acessórios,1,22.56,0,Cartão de débito,Portimão,Algarve,Concluído
LIN-000660,PED-00350,2024-03-25,CLI-0158,Webcam Full HD,Eletrónica,1,54.90,0,Cartão de crédito,Viseu,Centro,Concluído
LIN-000661,PED-00351,2025-06-14,CLI-0252,Pack Canetas Gel,Papelaria,2,4.75,0,Cartão de débito,Funchal,Ilhas,Concluído
LIN-000662,PED-00352,2024-06-12,CLI-0288,Mochila Executiva,Acessórios,1,49.90,5,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000663,PED-00352,2024-06-12,CLI-0288,Coluna Bluetooth,Eletrónica,1,72.00,5,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000664,PED-00353,2025-06-12,CLI-0146,Rato Sem Fios,Eletrónica,1,24.90,0,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000665,PED-00354,2024-12-18,CLI-0232,Teclado Mecânico,Eletrónica,4,77.50,0,MB WAY,Coimbra,Centro,Concluído
LIN-000666,PED-00355,2024-04-05,CLI-0138,Auriculares Bluetooth,Eletrónica,1,39.90,0,Cartão de débito,Braga,Norte,Concluído
LIN-000667,PED-00356,2025-08-31,CLI-0256,Webcam Full HD,Eletrónica,1,54.90,0,Cartão de débito,Ponta Delgada,Ilhas,Concluído
LIN-000668,PED-00357,2024-12-26,CLI-0099,Coluna Bluetooth,Eletrónica,1,69.90,0,Cartão de crédito,Lagos,Algarve,Concluído
LIN-000669,PED-00358,2025-12-29,CLI-0102,Bolsa para Portátil,Acessórios,1,27.06,10,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000670,PED-00358,2025-12-29,CLI-0102,Mochila Executiva,Acessórios,0,48.40,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000671,PED-00358,2025-12-29,CLI-0102,Pack Canetas Gel,Papelaria,2,4.90,5,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000672,PED-00358,2025-12-29,CLI-0102,Agenda Semanal,Papelaria,1,12.90,20,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000673,PED-00359,2024-07-21,CLI-0223,Coluna Bluetooth,Eletrónica,1,67.80,0,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000674,PED-00360,2025-06-17,CLI-0353,Rato Sem Fios,Eletrónica,2,24.90,10,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000675,PED-00361,2025-12-30,CLI-0321,"Monitor 24""",Eletrónica,1,179.90,20,Cartão de crédito,Porto,Norte,Concluído
LIN-000676,PED-00361,2025-12-30,CLI-0321,Webcam Full HD,Eletrónica,2,54.90,10,Cartão de crédito,Porto,Norte,Concluído
LIN-000677,PED-00362,2024-12-10,CLI-0099,Teclado Mecânico,Eletrónica,1,79.90,5,Cartão de débito,Porto,Norte,Concluído
LIN-000678,PED-00363,2025-02-27,CLI-0251,Caderno A5,Papelaria,1,6.70,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000679,PED-00363,2025-02-27,CLI-0251,Candeeiro de Mesa,Casa e Escritório,1,27.90,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000680,PED-00364,2024-12-18,CLI-0398,Marcadores Coloridos,Papelaria,2,8.90,0,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000681,PED-00365,2024-03-04,CLI-0276,Webcam Full HD,Eletrónica,1,54.90,0,Cartão de crédito,Faro,Algarve,Concluído
LIN-000682,PED-00365,2024-03-04,CLI-0276,Pack Canetas Gel,Papelaria,2,4.75,0,Cartão de crédito,Faro,Algarve,Concluído
LIN-000683,PED-00366,2025-12-02,CLI-0092,Almofada Ergonómica,Casa e Escritório,2,32.90,10,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-000684,PED-00367,2025-02-12,CLI-0360,Auriculares Bluetooth,Eletrónica,2,38.70,0,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000685,PED-00367,2025-02-12,CLI-0360,Hub USB-C,Eletrónica,2,44.90,0,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000686,PED-00368,2025-12-02,CLI-0213,Organizador de Mesa,Casa e Escritório,2,14.90,0,MB WAY,Faro,Algarve,Concluído
LIN-000687,PED-00368,2025-12-02,CLI-0213,Teclado Mecânico,Eletrónica,1,82.30,0,MB WAY,Faro,Algarve,Concluído
LIN-000688,PED-00369,2025-07-13,CLI-0273,Carregador USB-C,Eletrónica,2,29.90,5,Cartão de crédito,Viseu,Centro,Concluído
LIN-000689,PED-00369,2025-07-13,CLI-0273,Candeeiro de Mesa,Casa e Escritório,2,28.74,0,Cartão de crédito,Viseu,Centro,Concluído
LIN-000690,PED-00370,2024-12-20,CLI-0341,Organizador de Mesa,Casa e Escritório,2,15.35,20,Cartão de crédito,Leiria,Centro,Concluído
LIN-000691,PED-00370,2024-12-20,CLI-0341,Agenda Semanal,Papelaria,1,12.90,15,Cartão de crédito,Leiria,Centro,Concluído
LIN-000692,PED-00371,2025-03-05,CLI-0167,Agenda Semanal,Papelaria,1,13.29,10,Cartão de débito,Faro,Algarve,Concluído
LIN-000693,PED-00371,2025-03-05,CLI-0167,Coluna Bluetooth,Eletrónica,1,69.90,0,Cartão de débito,Faro,Algarve,Concluído
LIN-000694,PED-00371,2025-03-05,CLI-0167,Candeeiro de Mesa,Casa e Escritório,1,27.06,15,Cartão de débito,Faro,Algarve,Concluído
LIN-000695,PED-00372,2025-04-09,CLI-0266,Hub USB-C,Eletrónica,4,46.25,0,Transferência,Braga,Norte,Concluído
LIN-000696,PED-00372,2025-04-09,CLI-0266,Agenda Semanal,Papelaria,4,12.90,0,Transferência,Braga,Norte,Concluído
LIN-000697,PED-00372,2025-04-09,CLI-0266,Auriculares Bluetooth,Eletrónica,1,39.90,0,Transferência,Braga,Norte,Concluído
LIN-000698,PED-00372,2025-04-09,CLI-0266,Caderno A5,Papelaria,1,6.70,0,Transferência,Braga,Norte,Concluído
LIN-000699,PED-00373,2024-08-08,CLI-0154,Agenda Semanal,Papelaria,1,13.29,5,Cartão de débito,Porto,Norte,Concluído
LIN-000700,PED-00373,2024-08-08,CLI-0154,Bolsa para Portátil,Acessórios,1,27.90,0,Cartão de débito,Porto,Norte,Concluído
LIN-000701,PED-00374,2025-09-16,CLI-0196,Suporte para Portátil,Acessórios,1,33.85,10,Cartão de crédito,Porto,Norte,Concluído
LIN-000702,PED-00375,2024-07-13,CLI-0335,Teclado Mecânico,Eletrónica,2,79.90,0,Transferência,Faro,Algarve,Concluído
LIN-000703,PED-00375,2024-07-13,CLI-0335,Pack Canetas Gel,Papelaria,1,5.05,5,Transferência,Faro,Algarve,Concluído
LIN-000704,PED-00376,2024-05-15,CLI-0345,Organizador de Mesa,Casa e Escritório,1,14.90,5,Cartão de débito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000705,PED-00376,2024-05-15,CLI-0345,Rato Sem Fios,Eletrónica,1,24.90,0,Cartão de débito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000706,PED-00377,2025-03-21,CLI-0026,Webcam Full HD,Eletrónica,2,54.90,0,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000707,PED-00378,2025-01-07,CLI-0334,Coluna Bluetooth,Eletrónica,1,69.90,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Devolvido
LIN-000708,PED-00378,2025-01-07,CLI-0334,Rato Sem Fios,Eletrónica,4,24.15,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Devolvido
LIN-000709,PED-00379,2024-11-27,CLI-0188,Pack Canetas Gel,Papelaria,1,4.90,10,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000710,PED-00380,2025-12-27,CLI-0227,Marcadores Coloridos,Papelaria,1,8.63,0,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000711,PED-00381,2024-02-25,CLI-0318,"Monitor 24""",Eletrónica,1,179.90,0,Transferência,Portimão,Algarve,Concluído
